@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2022-05-22 11:00:00,0.7,BX1
NO2,2022-05-22 12:00:00,0.8,BX1
NO2,2022-05-22 13:00:00,0.1,BX1
NO2,2022-05-22 14:00:00,-0.3,BX1
NO2,2022-05-22 15:00:00,0.3,BX1
NO2,2022-05-22 16:00:00,0.7,BX1
NO2,2022-05-22 17:00:00,2,BX1
NO2,2022-05-22 18:00:00,3.9,BX1
NO2,2022-05-22 19:00:00,4.2,BX1
NO2,2022-05-22 20:00:00,6.7,BX1
NO2,2022-05-22 21:00:00,8.2,BX1
NO2,2022-05-22 22:00:00,14.5,BX1
NO2,2022-05-22 23:00:00,14.8,BX1
NO2,2022-05-23 00:00:00,14.2,BX1
NO2,2022-05-23 01:00:00,11.5,BX1
NO2,2022-05-23 02:00:00,9.9,BX1
NO2,2022-05-23 03:00:00,9.1,BX1
NO2,2022-05-23 04:00:00,17.8,BX1
NO2,2022-05-23 05:00:00,21.8,BX1
NO2,2022-05-23 06:00:00,22,BX1
NO2,2022-05-23 07:00:00,31.1,BX1
NO2,2022-05-23 08:00:00,29.7,BX1
NO2,2022-05-23 09:00:00,21.9,BX1
NO2,2022-05-23 10:00:00,24,BX1
NO2,2022-05-23 11:00:00,29.3,BX1
NO2,2022-05-23 12:00:00,21.6,BX1
NO2,2022-05-23 13:00:00,14.9,BX1
NO2,2022-05-23 14:00:00,17.1,BX1
NO2,2022-05-23 15:00:00,17.1,BX1
NO2,2022-05-23 16:00:00,14.2,BX1
NO2,2022-05-23 17:00:00,9,BX1
NO2,2022-05-23 18:00:00,7.6,BX1
NO2,2022-05-23 19:00:00,12.3,BX1
NO2,2022-05-23 20:00:00,19.1,BX1
NO2,2022-05-23 21:00:00,18.7,BX1
NO2,2022-05-23 22:00:00,8.1,BX1
NO2,2022-05-23 23:00:00,3.2,BX1
NO2,2022-05-24 00:00:00,5.7,BX1
NO2,2022-05-24 01:00:00,2.4,BX1
NO2,2022-05-24 02:00:00,1.5,BX1
NO2,2022-05-24 03:00:00,1.9,BX1
NO2,2022-05-24 04:00:00,5.5,BX1
NO2,2022-05-24 05:00:00,9.5,BX1
NO2,2022-05-24 06:00:00,7.9,BX1
NO2,2022-05-24 07:00:00,8.8,BX1
NO2,2022-05-24 08:00:00,11.8,BX1
NO2,2022-05-24 09:00:00,9.6,BX1
NO2,2022-05-24 10:00:00,5.3,BX1
NO2,2022-05-24 11:00:00,5.1,BX1
NO2,2022-05-24 12:00:00,4.7,BX1
NO2,2022-05-24 13:00:00,4,BX1
NO2,2022-05-24 14:00:00,10.6,BX1
NO2,2022-05-24 15:00:00,4.6,BX1
NO2,2022-05-24 16:00:00,9.2,BX1
NO2,2022-05-24 17:00:00,12.4,BX1
NO2,2022-05-24 18:00:00,11.3,BX1
NO2,2022-05-24 19:00:00,9.6,BX1
NO2,2022-05-24 20:00:00,14.2,BX1
NO2,2022-05-24 21:00:00,10.6,BX1
NO2,2022-05-24 22:00:00,11.6,BX1
NO2,2022-05-24 23:00:00,8.5,BX1
NO2,2022-05-25 00:00:00,7.1,BX1
NO2,2022-05-25 01:00:00,2.8,BX1
NO2,2022-05-25 02:00:00,1.8,BX1
NO2,2022-05-25 03:00:00,2.1,BX1
NO2,2022-05-25 04:00:00,8.3,BX1
NO2,2022-05-25 05:00:00,12.5,BX1
NO2,2022-05-25 06:00:00,7.2,BX1
NO2,2022-05-25 07:00:00,6.9,BX1
NO2,2022-05-25 08:00:00,5.5,BX1
NO2,2022-05-25 09:00:00,2.1,BX1
NO2,2022-05-25 10:00:00,0.5,BX1
NO2,2022-05-25 11:00:00,1.1,BX1
NO2,2022-05-25 12:00:00,1.6,BX1
NO2,2022-05-25 13:00:00,2.1,BX1
NO2,2022-05-25 14:00:00,2.3,BX1
NO2,2022-05-25 15:00:00,4.3,BX1
NO2,2022-05-25 16:00:00,2.8,BX1
NO2,2022-05-25 17:00:00,1.2,BX1
NO2,2022-05-25 18:00:00,1.7,BX1
NO2,2022-05-25 19:00:00,3.5,BX1
NO2,2022-05-25 20:00:00,4.6,BX1
NO2,2022-05-25 21:00:00,4.7,BX1
NO2,2022-05-25 22:00:00,3.6,BX1
NO2,2022-05-25 23:00:00,3.3,BX1
NO2,2022-05-26 00:00:00,3.2,BX1
NO2,2022-05-26 01:00:00,0.9,BX1
NO2,2022-05-26 02:00:00,0.2,BX1
NO2,2022-05-26 03:00:00,2.3,BX1
NO2,2022-05-26 04:00:00,4,BX1
NO2,2022-05-26 05:00:00,5.4,BX1
NO2,2022-05-26 06:00:00,3.7,BX1
NO2,2022-05-26 07:00:00,3.1,BX1
NO2,2022-05-26 08:00:00,4.2,BX1
NO2,2022-05-26 09:00:00,2.1,BX1
NO2,2022-05-26 10:00:00,1.6,BX1
NO2,2022-05-26 11:00:00,1.2,BX1
NO2,2022-05-26 12:00:00,0.4,BX1
NO2,2022-05-26 13:00:00,0.6,BX1
NO2,2022-05-26 14:00:00,0.6,BX1
NO2,2022-05-26 15:00:00,0.8,BX1
NO2,2022-05-26 16:00:00,1.7,BX1
NO2,2022-05-26 17:00:00,2.6,BX1
NO2,2022-05-26 18:00:00,2.4,BX1
NO2,2022-05-26 19:00:00,2.5,BX1
NO2,2022-05-26 20:00:00,3.1,BX1
NO2,2022-05-26 21:00:00,1.2,BX1
NO2,2022-05-26 22:00:00,-0.7,BX1
NO2,2022-05-26 23:00:00,0,BX1
NO2,2022-05-27 00:00:00,-0.1,BX1
NO2,2022-05-27 01:00:00,1.4,BX1
NO2,2022-05-27 02:00:00,-0.5,BX1
NO2,2022-05-27 03:00:00,1.2,BX1
NO2,2022-05-27 04:00:00,8.1,BX1
NO2,2022-05-27 05:00:00,7.3,BX1
NO2,2022-05-27 06:00:00,5.8,BX1
NO2,2022-05-27 07:00:00,5.2,BX1
NO2,2022-05-27 08:00:00,5.2,BX1
NO2,2022-05-27 09:00:00,2.7,BX1
NO2,2022-05-27 10:00:00,2.1,BX1
NO2,2022-05-27 11:00:00,3.3,BX1
NO2,2022-05-27 12:00:00,3.3,BX1
NO2,2022-05-27 13:00:00,2.7,BX1
NO2,2022-05-27 14:00:00,2.8,BX1
NO2,2022-05-27 15:00:00,3.8,BX1
NO2,2022-05-27 16:00:00,2.8,BX1
NO2,2022-05-27 17:00:00,3.8,BX1
NO2,2022-05-27 18:00:00,8,BX1
NO2,2022-05-27 19:00:00,7.9,BX1
NO2,2022-05-27 20:00:00,11,BX1
NO2,2022-05-27 21:00:00,11.7,BX1
NO2,2022-05-27 22:00:00,13,BX1
NO2,2022-05-27 23:00:00,9.3,BX1
NO2,2022-05-28 00:00:00,6.1,BX1
NO2,2022-05-28 01:00:00,7.1,BX1
NO2,2022-05-28 02:00:00,7.8,BX1
NO2,2022-05-28 03:00:00,4.2,BX1
NO2,2022-05-28 04:00:00,5.8,BX1
NO2,2022-05-28 05:00:00,9.5,BX1
NO2,2022-05-28 06:00:00,4.1,BX1
NO2,2022-05-28 07:00:00,2.7,BX1
NO2,2022-05-28 08:00:00,2.8,BX1
NO2,2022-05-28 09:00:00,1.9,BX1
NO2,2022-05-28 10:00:00,1.3,BX1
NO2,2022-05-28 11:00:00,1,BX1
NO2,2022-05-28 12:00:00,0.9,BX1
NO2,2022-05-28 13:00:00,0.5,BX1
NO2,2022-05-28 14:00:00,0.8,BX1
NO2,2022-05-28 15:00:00,1.8,BX1
NO2,2022-05-28 16:00:00,1.1,BX1
NO2,2022-05-28 17:00:00,3,BX1
NO2,2022-05-28 18:00:00,3.6,BX1
NO2,2022-05-28 19:00:00,5.4,BX1
NO2,2022-05-28 20:00:00,9.6,BX1
NO2,2022-05-28 21:00:00,8.5,BX1
NO2,2022-05-28 22:00:00,15.1,BX1
NO2,2022-05-28 23:00:00,3.7,BX1
NO2,2022-05-29 00:00:00,4.4,BX1
NO2,2022-05-29 01:00:00,5.5,BX1
NO2,2022-05-29 02:00:00,7,BX1
NO2,2022-05-29 03:00:00,2.2,BX1
NO2,2022-05-29 04:00:00,2.5,BX1
NO2,2022-05-29 05:00:00,2.6,BX1
NO2,2022-05-29 06:00:00,-0.2,BX1
NO2,2022-05-29 07:00:00,0.8,BX1
NO2,2022-05-29 08:00:00,-0.1,BX1
NO2,2022-05-29 09:00:00,1.3,BX1
NO2,2022-05-29 10:00:00,-0.9,BX1
NO2,2022-05-29 11:00:00,0.3,BX1
NO2,2022-05-29 12:00:00,-0.6,BX1
NO2,2022-05-29 13:00:00,0.1,BX1
NO2,2022-05-29 14:00:00,17.4,BX1
NO2,2022-05-29 15:00:00,0.2,BX1
NO2,2022-05-29 16:00:00,-0.7,BX1
NO2,2022-05-29 17:00:00,0.9,BX1
NO2,2022-05-29 18:00:00,0.8,BX1
NO2,2022-05-29 19:00:00,6.1,BX1
NO2,2022-05-29 20:00:00,9.4,BX1
NO2,2022-05-29 21:00:00,17.3,BX1
NO2,2022-05-29 22:00:00,19.9,BX1
NO2,2022-05-29 23:00:00,25.7,BX1
NO2,2022-05-30 00:00:00,22.5,BX1
NO2,2022-05-30 01:00:00,22.2,BX1
NO2,2022-05-30 02:00:00,16.2,BX1
NO2,2022-05-30 03:00:00,12.3,BX1
NO2,2022-05-30 04:00:00,16.5,BX1
NO2,2022-05-30 05:00:00,24.7,BX1
NO2,2022-05-30 06:00:00,16.2,BX1
NO2,2022-05-30 07:00:00,5.1,BX1
NO2,2022-05-30 08:00:00,4.7,BX1
NO2,2022-05-30 09:00:00,3.6,BX1
NO2,2022-05-30 10:00:00,3.9,BX1
NO2,2022-05-30 11:00:00,2.3,BX1
NO2,2022-05-30 12:00:00,3.7,BX1
NO2,2022-05-30 13:00:00,6.5,BX1
NO2,2022-05-30 14:00:00,5.7,BX1
NO2,2022-05-30 15:00:00,3.9,BX1
NO2,2022-05-30 16:00:00,4.7,BX1
NO2,2022-05-30 17:00:00,3.4,BX1
NO2,2022-05-30 18:00:00,6.9,BX1
NO2,2022-05-30 19:00:00,7.4,BX1
NO2,2022-05-30 20:00:00,8.5,BX1
NO2,2022-05-30 21:00:00,8.7,BX1
NO2,2022-05-30 22:00:00,7.7,BX1
NO2,2022-05-30 23:00:00,3.6,BX1
O3,2022-05-01 00:00:00,67.3,BX1
O3,2022-05-01 01:00:00,76.8,BX1
O3,2022-05-01 02:00:00,80.9,BX1
O3,2022-05-01 03:00:00,79.3,BX1
O3,2022-05-01 04:00:00,76.5,BX1
O3,2022-05-01 05:00:00,75.6,BX1
O3,2022-05-01 06:00:00,73.3,BX1
O3,2022-05-01 07:00:00,83.3,BX1
O3,2022-05-01 08:00:00,98.3,BX1
O3,2022-05-01 09:00:00,104.3,BX1
O3,2022-05-01 10:00:00,105.4,BX1
O3,2022-05-01 11:00:00,106.2,BX1
O3,2022-05-01 12:00:00,102.3,BX1
O3,2022-05-01 13:00:00,94.9,BX1
O3,2022-05-01 14:00:00,85.9,BX1
O3,2022-05-01 15:00:00,91.2,BX1
O3,2022-05-01 16:00:00,94.6,BX1
O3,2022-05-01 17:00:00,94.1,BX1
O3,2022-05-01 18:00:00,93.3,BX1
O3,2022-05-01 19:00:00,91.7,BX1
O3,2022-05-01 20:00:00,87.8,BX1
O3,2022-05-01 21:00:00,90.5,BX1
O3,2022-05-01 22:00:00,89.6,BX1
O3,2022-05-01 23:00:00,84.6,BX1
O3,2022-05-02 00:00:00,85.3,BX1
O3,2022-05-02 01:00:00,81.1,BX1
O3,2022-05-02 02:00:00,76.3,BX1
O3,2022-05-02 03:00:00,63.9,BX1
O3,2022-05-02 04:00:00,54,BX1
O3,2022-05-02 05:00:00,51.7,BX1
O3,2022-05-02 06:00:00,63.2,BX1
O3,2022-05-02 07:00:00,72.7,BX1
O3,2022-05-02 08:00:00,90.5,BX1
O3,2022-05-02 09:00:00,94.9,BX1
O3,2022-05-02 10:00:00,99.9,BX1
O3,2022-05-02 11:00:00,102.8,BX1
O3,2022-05-02 12:00:00,103,BX1
O3,2022-05-02 13:00:00,102.8,BX1
O3,2022-05-02 14:00:00,105.8,BX1
O3,2022-05-02 15:00:00,102.2,BX1
O3,2022-05-02 16:00:00,98.8,BX1
O3,2022-05-02 17:00:00,96.8,BX1
O3,2022-05-02 18:00:00,78.8,BX1
O3,2022-05-02 19:00:00,73.8,BX1
O3,2022-05-02 20:00:00,46,BX1
O3,2022-05-02 21:00:00,27.7,BX1
O3,2022-05-02 22:00:00,7,BX1
O3,2022-05-02 23:00:00,19.6,BX1
O3,2022-05-03 00:00:00,13.6,BX1
O3,2022-05-03 01:00:00,12.6,BX1
O3,2022-05-03 02:00:00,34.5,BX1
O3,2022-05-03 03:00:00,46.4,BX1
O3,2022-05-03 04:00:00,42.9,BX1
O3,2022-05-03 05:00:00,33.2,BX1
O3,2022-05-03 06:00:00,35.9,BX1
O3,2022-05-03 07:00:00,42.5,BX1
O3,2022-05-03 08:00:00,44.1,BX1
O3,2022-05-03 09:00:00,48.6,BX1
O3,2022-05-03 10:00:00,46.7,BX1
O3,2022-05-03 11:00:00,45.8,BX1
O3,2022-05-03 12:00:00,41.5,BX1
O3,2022-05-03 13:00:00,48,BX1
O3,2022-05-03 14:00:00,49.9,BX1
O3,2022-05-03 15:00:00,47.8,BX1
O3,2022-05-03 16:00:00,52.4,BX1
O3,2022-05-03 17:00:00,60.7,BX1
O3,2022-05-03 18:00:00,52.8,BX1
O3,2022-05-03 19:00:00,55.2,BX1
O3,2022-05-03 20:00:00,54.9,BX1
O3,2022-05-03 21:00:00,51.8,BX1
O3,2022-05-03 22:00:00,49.7,BX1
O3,2022-05-03 23:00:00,39.2,BX1
O3,2022-05-04 00:00:00,44.2,BX1
O3,2022-05-04 01:00:00,57.3,BX1
O3,2022-05-04 02:00:00,48.7,BX1
O3,2022-05-04 03:00:00,44.9,BX1
O3,2022-05-04 04:00:00,42,BX1
O3,2022-05-04 05:00:00,44.5,BX1
O3,2022-05-04 06:00:00,40.8,BX1
O3,2022-05-04 07:00:00,41.6,BX1
O3,2022-05-04 08:00:00,43.1,BX1
O3,2022-05-04 09:00:00,53.2,BX1
O3,2022-05-04 10:00:00,66.3,BX1
O3,2022-05-04 11:00:00,70.6,BX1
O3,2022-05-04 12:00:00,65.1,BX1
O3,2022-05-04 13:00:00,64.9,BX1
O3,2022-05-04 14:00:00,69.7,BX1
O3,2022-05-04 15:00:00,70.9,BX1
O3,2022-05-04 16:00:00,74.2,BX1
O3,2022-05-04 17:00:00,57.3,BX1
O3,2022-05-04 18:00:00,49.5,BX1
O3,2022-05-04 19:00:00,34.5,BX1
O3,2022-05-04 20:00:00,20.2,BX1
O3,2022-05-04 21:00:00,50.5,BX1
O3,2022-05-04 22:00:00,50,BX1
O3,2022-05-04 23:00:00,51.8,BX1
O3,2022-05-05 00:00:00,57.8,BX1
O3,2022-05-05 01:00:00,59.1,BX1
O3,2022-05-05 02:00:00,60.7,BX1
O3,2022-05-05 03:00:00,58.1,BX1
O3,2022-05-05 04:00:00,46.6,BX1
O3,2022-05-05 05:00:00,42.8,BX1
O3,2022-05-05 06:00:00,40.9,BX1
O3,2022-05-05 07:00:00,43.2,BX1
O3,2022-05-05 08:00:00,48.4,BX1
O3,2022-05-05 09:00:00,60,BX1
O3,2022-05-05 10:00:00,72.3,BX1
O3,2022-05-05 11:00:00,72.8,BX1
O3,2022-05-05 12:00:00,76.3,BX1
O3,2022-05-05 13:00:00,81.1,BX1
O3,2022-05-05 14:00:00,81.2,BX1
O3,2022-05-05 15:00:00,83.1,BX1
O3,2022-05-05 16:00:00,85.2,BX1
O3,2022-05-05 17:00:00,82.8,BX1
O3,2022-05-05 18:00:00,72.2,BX1
O3,2022-05-05 19:00:00,55.1,BX1
O3,2022-05-05 20:00:00,37.1,BX1
O3,2022-05-05 21:00:00,36.4,BX1
O3,2022-05-05 22:00:00,45.7,BX1
O3,2022-05-05 23:00:00,46.5,BX1
O3,2022-05-06 00:00:00,59.7,BX1
O3,2022-05-06 01:00:00,35.4,BX1
O3,2022-05-06 02:00:00,31.1,BX1
O3,2022-05-06 03:00:00,28.4,BX1
O3,2022-05-06 04:00:00,23.6,BX1
O3,2022-05-06 05:00:00,21.9,BX1
O3,2022-05-06 06:00:00,31.9,BX1
O3,2022-05-06 07:00:00,38.5,BX1
O3,2022-05-06 08:00:00,49.8,BX1
O3,2022-05-06 09:00:00,66,BX1
O3,2022-05-06 10:00:00,82.5,BX1
O3,2022-05-06 11:00:00,92.8,BX1
O3,2022-05-06 12:00:00,102.3,BX1
O3,2022-05-06 13:00:00,103.7,BX1
O3,2022-05-06 14:00:00,103.6,BX1
O3,2022-05-06 15:00:00,104.9,BX1
O3,2022-05-06 16:00:00,96.4,BX1
O3,2022-05-06 17:00:00,71.6,BX1
O3,2022-05-06 18:00:00,63.4,BX1
O3,2022-05-06 19:00:00,52.5,BX1
O3,2022-05-06 20:00:00,51.4,BX1
O3,2022-05-06 21:00:00,54.8,BX1
O3,2022-05-06 22:00:00,50.3,BX1
O3,2022-05-06 23:00:00,47.7,BX1
O3,2022-05-07 00:00:00,41.2,BX1
O3,2022-05-07 01:00:00,39.7,BX1
O3,2022-05-07 02:00:00,43.5,BX1
O3,2022-05-07 03:00:00,42.1,BX1
O3,2022-05-07 04:00:00,38.9,BX1
O3,2022-05-07 05:00:00,34.4,BX1
O3,2022-05-07 06:00:00,33.1,BX1
O3,2022-05-07 07:00:00,42.4,BX1
O3,2022-05-07 08:00:00,40.3,BX1
O3,2022-05-07 09:00:00,46.7,BX1
O3,2022-05-07 10:00:00,54.7,BX1
O3,2022-05-07 11:00:00,52.2,BX1
O3,2022-05-07 12:00:00,51,BX1
O3,2022-05-07 13:00:00,53.5,BX1
O3,2022-05-07 14:00:00,54.2,BX1
O3,2022-05-07 15:00:00,58.5,BX1
O3,2022-05-07 16:00:00,57.1,BX1
O3,2022-05-07 17:00:00,62.9,BX1
O3,2022-05-07 18:00:00,58.6,BX1
O3,2022-05-07 19:00:00,56,BX1
O3,2022-05-07 20:00:00,55.2,BX1
O3,2022-05-07 21:00:00,60.2,BX1
O3,2022-05-07 22:00:00,53.7,BX1
O3,2022-05-07 23:00:00,59,BX1
O3,2022-05-08 00:00:00,63.5,BX1
O3,2022-05-08 01:00:00,58.5,BX1
O3,2022-05-08 02:00:00,67.2,BX1
O3,2022-05-08 03:00:00,67.8,BX1
O3,2022-05-08 04:00:00,68.3,BX1
O3,2022-05-08 05:00:00,66.8,BX1
O3,2022-05-08 06:00:00,74.2,BX1
O3,2022-05-08 07:00:00,78.2,BX1
O3,2022-05-08 08:00:00,78.4,BX1
O3,2022-05-08 09:00:00,80.9,BX1
O3,2022-05-08 10:00:00,86.8,BX1
O3,2022-05-08 11:00:00,96,BX1
O3,2022-05-08 12:00:00,97.9,BX1
O3,2022-05-08 13:00:00,98.1,BX1
O3,2022-05-08 14:00:00,99.9,BX1
O3,2022-05-08 15:00:00,101.7,BX1
O3,2022-05-08 16:00:00,99.2,BX1
O3,2022-05-08 17:00:00,98.1,BX1
O3,2022-05-08 18:00:00,93.2,BX1
O3,2022-05-08 19:00:00,87.8,BX1
O3,2022-05-08 20:00:00,82.5,BX1
O3,2022-05-08 21:00:00,77,BX1
O3,2022-05-08 22:00:00,53.6,BX1
O3,2022-05-08 23:00:00,47.9,BX1
O3,2022-05-09 00:00:00,36.8,BX1
O3,2022-05-09 01:00:00,34,BX1
O3,2022-05-09 02:00:00,18.7,BX1
O3,2022-05-09 03:00:00,13.2,BX1
O3,2022-05-09 04:00:00,7.2,BX1
O3,2022-05-09 05:00:00,11.2,BX1
O3,2022-05-09 06:00:00,15.7,BX1
O3,2022-05-09 07:00:00,36.4,BX1
O3,2022-05-09 08:00:00,44.3,BX1
O3,2022-05-09 09:00:00,75.9,BX1
O3,2022-05-09 10:00:00,89.1,BX1
O3,2022-05-09 11:00:00,93.4,BX1
O3,2022-05-09 12:00:00,96.5,BX1
O3,2022-05-09 13:00:00,95.9,BX1
O3,2022-05-09 14:00:00,94.8,BX1
O3,2022-05-09 15:00:00,96.6,BX1
O3,2022-05-09 16:00:00,97.8,BX1
O3,2022-05-09 17:00:00,96.2,BX1
O3,2022-05-09 18:00:00,96.9,BX1
O3,2022-05-09 19:00:00,90.3,BX1
O3,2022-05-09 20:00:00,94.4,BX1
O3,2022-05-09 21:00:00,93.1,BX1
O3,2022-05-09 22:00:00,89.7,BX1
O3,2022-05-09 23:00:00,86.8,BX1
O3,2022-05-10 00:00:00,86.5,BX1
O3,2022-05-10 01:00:00,92.7,BX1
O3,2022-05-10 02:00:00,86,BX1
O3,2022-05-10 03:00:00,82.9,BX1
O3,2022-05-10 04:00:00,83.3,BX1
O3,2022-05-10 05:00:00,73.4,BX1
O3,2022-05-10 06:00:00,71.7,BX1
O3,2022-05-10 07:00:00,64.1,BX1
O3,2022-05-10 08:00:00,59.4,BX1
O3,2022-05-10 09:00:00,61.3,BX1
O3,2022-05-10 10:00:00,62,BX1
O3,2022-05-10 11:00:00,63.6,BX1
O3,2022-05-10 12:00:00,65,BX1
O3,2022-05-10 13:00:00,70.2,BX1
O3,2022-05-10 14:00:00,79.3,BX1
O3,2022-05-10 15:00:00,88.9,BX1
O3,2022-05-10 16:00:00,87.1,BX1
O3,2022-05-10 17:00:00,85,BX1
O3,2022-05-10 18:00:00,80,BX1
O3,2022-05-10 19:00:00,79,BX1
O3,2022-05-10 20:00:00,80.9,BX1
O3,2022-05-10 21:00:00,79.3,BX1
O3,2022-05-10 22:00:00,73.1,BX1
O3,2022-05-10 23:00:00,70.8,BX1
O3,2022-05-11 00:00:00,67.9,BX1
O3,2022-05-11 01:00:00,69.5,BX1
O3,2022-05-11 02:00:00,63.9,BX1
O3,2022-05-11 03:00:00,58.9,BX1
O3,2022-05-11 04:00:00,56.2,BX1
O3,2022-05-11 05:00:00,56.1,BX1
O3,2022-05-11 06:00:00,62.9,BX1
O3,2022-05-11 07:00:00,66.5,BX1
O3,2022-05-11 08:00:00,73.9,BX1
O3,2022-05-11 09:00:00,78,BX1
O3,2022-05-11 10:00:00,81.4,BX1
O3,2022-05-11 11:00:00,,BX1
O3,2022-05-11 12:00:00,80.7,BX1
O3,2022-05-11 13:00:00,74.8,BX1
O3,2022-05-11 14:00:00,67.1,BX1
O3,2022-05-11 15:00:00,63,BX1
O3,2022-05-11 16:00:00,61.9,BX1
O3,2022-05-11 17:00:00,60.8,BX1
O3,2022-05-11 18:00:00,54.5,BX1
O3,2022-05-11 19:00:00,51.6,BX1
O3,2022-05-11 20:00:00,44.1,BX1
O3,2022-05-11 21:00:00,43.1,BX1
O3,2022-05-11 22:00:00,41.6,BX1
O3,2022-05-11 23:00:00,41.5,BX1
O3,2022-05-12 00:00:00,41.7,BX1
O3,2022-05-12 01:00:00,43.9,BX1
O3,2022-05-12 02:00:00,43.3,BX1
O3,2022-05-12 03:00:00,43.4,BX1
O3,2022-05-12 04:00:00,39.9,BX1
O3,2022-05-12 05:00:00,36,BX1
O3,2022-05-12 06:00:00,44.5,BX1
O3,2022-05-12 07:00:00,49.9,BX1
O3,2022-05-12 08:00:00,56.1,BX1
O3,2022-05-12 09:00:00,64.6,BX1
O3,2022-05-12 10:00:00,78.3,BX1
O3,2022-05-12 11:00:00,88.2,BX1
O3,2022-05-12 12:00:00,87.8,BX1
O3,2022-05-12 13:00:00,89.5,BX1
O3,2022-05-12 14:00:00,91.1,BX1
O3,2022-05-12 15:00:00,92.5,BX1
O3,2022-05-12 16:00:00,85.5,BX1
O3,2022-05-12 17:00:00,81.7,BX1
O3,2022-05-12 18:00:00,81.9,BX1
O3,2022-05-12 19:00:00,79.8,BX1
O3,2022-05-12 20:00:00,76.5,BX1
O3,2022-05-12 21:00:00,69.6,BX1
O3,2022-05-12 22:00:00,63.9,BX1
O3,2022-05-12 23:00:00,62.5,BX1
O3,2022-05-13 00:00:00,61.4,BX1
O3,2022-05-13 01:00:00,65,BX1
O3,2022-05-13 02:00:00,63.1,BX1
O3,2022-05-13 03:00:00,65.4,BX1
O3,2022-05-13 04:00:00,66.5,BX1
O3,2022-05-13 05:00:00,71,BX1
O3,2022-05-13 06:00:00,76.2,BX1
O3,2022-05-13 07:00:00,77.5,BX1
O3,2022-05-13 08:00:00,79.1,BX1
O3,2022-05-13 09:00:00,79,BX1
O3,2022-05-13 10:00:00,83.8,BX1
O3,2022-05-13 11:00:00,85.6,BX1
O3,2022-05-13 12:00:00,89.8,BX1
O3,2022-05-13 13:00:00,95.8,BX1
O3,2022-05-13 14:00:00,98.3,BX1
O3,2022-05-13 15:00:00,100.4,BX1
O3,2022-05-13 16:00:00,99.7,BX1
O3,2022-05-13 17:00:00,96,BX1
O3,2022-05-13 18:00:00,89,BX1
O3,2022-05-13 19:00:00,83.3,BX1
O3,2022-05-13 20:00:00,79.6,BX1
O3,2022-05-13 21:00:00,67.9,BX1
O3,2022-05-13 22:00:00,77.1,BX1
O3,2022-05-13 23:00:00,78.9,BX1
O3,2022-05-14 00:00:00,79.3,BX1
O3,2022-05-14 01:00:00,67.3,BX1
O3,2022-05-14 02:00:00,63.3,BX1
O3,2022-05-14 03:00:00,50.4,BX1
O3,2022-05-14 04:00:00,45.8,BX1
O3,2022-05-14 05:00:00,48,BX1
O3,2022-05-14 06:00:00,54.8,BX1
O3,2022-05-14 07:00:00,62.9,BX1
O3,2022-05-14 08:00:00,68.3,BX1
O3,2022-05-14 09:00:00,80.7,BX1
O3,2022-05-14 10:00:00,80.9,BX1
O3,2022-05-14 11:00:00,91.3,BX1
O3,2022-05-14 12:00:00,99.4,BX1
O3,2022-05-14 13:00:00,104.5,BX1
O3,2022-05-14 14:00:00,108.5,BX1
O3,2022-05-14 15:00:00,104.5,BX1
O3,2022-05-14 16:00:00,98.9,BX1
O3,2022-05-14 17:00:00,87.7,BX1
O3,2022-05-14 18:00:00,90.1,BX1
O3,2022-05-14 19:00:00,64.5,BX1
O3,2022-05-14 20:00:00,48.4,BX1
O3,2022-05-14 21:00:00,34.7,BX1
O3,2022-05-14 22:00:00,19.3,BX1
O3,2022-05-14 23:00:00,54.6,BX1
O3,2022-05-15 00:00:00,38.5,BX1
O3,2022-05-15 01:00:00,38,BX1
O3,2022-05-15 02:00:00,46,BX1
O3,2022-05-15 03:00:00,51.5,BX1
O3,2022-05-15 04:00:00,45.8,BX1
O3,2022-05-15 05:00:00,36.4,BX1
O3,2022-05-15 06:00:00,31,BX1
O3,2022-05-15 07:00:00,37.7,BX1
O3,2022-05-15 08:00:00,48.2,BX1
O3,2022-05-15 09:00:00,42.8,BX1
O3,2022-05-15 10:00:00,32.2,BX1
O3,2022-05-15 11:00:00,30.3,BX1
O3,2022-05-15 12:00:00,32.3,BX1
O3,2022-05-15 13:00:00,28.7,BX1
O3,2022-05-15 14:00:00,39.4,BX1
O3,2022-05-15 15:00:00,44,BX1
O3,2022-05-15 16:00:00,91.5,BX1
O3,2022-05-15 17:00:00,90.7,BX1
O3,2022-05-15 18:00:00,93.1,BX1
O3,2022-05-15 19:00:00,87.6,BX1
O3,2022-05-15 20:00:00,99.6,BX1
O3,2022-05-15 21:00:00,90.9,BX1
O3,2022-05-15 22:00:00,77.1,BX1
O3,2022-05-15 23:00:00,57.9,BX1
O3,2022-05-16 00:00:00,43.9,BX1
O3,2022-05-16 01:00:00,37,BX1
O3,2022-05-16 02:00:00,29.4,BX1
O3,2022-05-16 03:00:00,16.4,BX1
O3,2022-05-16 04:00:00,3.9,BX1
O3,2022-05-16 05:00:00,6.7,BX1
O3,2022-05-16 06:00:00,17.7,BX1
O3,2022-05-16 07:00:00,53.8,BX1
O3,2022-05-16 08:00:00,66.9,BX1
O3,2022-05-16 09:00:00,68.6,BX1
O3,2022-05-16 10:00:00,68.4,BX1
O3,2022-05-16 11:00:00,67.2,BX1
